0.2294,2,1,819,0
0.16956,3,1,819,0
0.043151,4,1,819,0
0.065983,5,1,819,0
0.095163,6,1,819,0
0.021028,7,1,819,0
0.042854,8,1,819,0
0.047099,9,1,819,0
4.1121e-16,10,1,819,0
0.21891,1,1,820,0
0.49778,2,1,820,0
0.35857,3,1,820,0
0.41206,4,1,820,0
0.28595,5,1,820,0
0.2087,6,1,820,0
0.15454,7,1,820,0
0.11486,8,1,820,0
0.066979,9,1,820,0
7.9624e-16,10,1,820,0
-0.04427,1,1,821,0
-0.060291,2,1,821,0
-0.066046,3,1,821,0
-0.045141,4,1,821,0
-0.017832,5,1,821,0
-0.046695,6,1,821,0
-0.033795,7,1,821,0
-0.0032602,8,1,821,0
0.022713,9,1,821,0
-5.229e-17,10,1,821,0
1.3461,1,1,822,0
0.92088,2,1,822,0
0.60065,3,1,822,0
0.51768,4,1,822,0
0.36323,5,1,822,0
0.2266,6,1,822,0
0.14612,7,1,822,0
0.10668,8,1,822,0
0.061101,9,1,822,0
-3.7967e-16,10,1,822,0
0.33626,1,1,823,0
0.32473,2,1,823,0
0.23211,3,1,823,0
0.18842,4,1,823,0
0.11056,5,1,823,0
0.14685,6,1,823,0
0.11322,7,1,823,0
0.072598,8,1,823,0
0.045149,9,1,823,0
-4.0477e-16,10,1,823,0
-0.2334,1,1,824,0
-0.32133,2,1,824,0
-0.21838,3,1,824,0
-0.15774,4,1,824,0
-0.18008,5,1,824,0
-0.10597,6,1,824,0
-0.040013,7,1,824,0
-0.040366,8,1,824,0
-0.014931,9,1,824,0
-1.5528e-17,10,1,824,0
0.30325,1,1,825,0
0.25993,2,1,825,0
0.1332,3,1,825,0
0.20322,4,1,825,0
0.12312,5,1,825,0
0.12715,6,1,825,0
0.083451,7,1,825,0
0.080633,8,1,825,0
0.027021,9,1,825,0
2.3497e-16,10,1,825,0
0.03185,1,1,826,0
0.08507,2,1,826,0
0.06968,3,1,826,0
0.069562,4,1,826,0
0.081502,5,1,826,0
0.019225,6,1,826,0
0.00016289,7,1,826,0
-0.021525,8,1,826,0
-0.00058852,9,1,826,0
3.7413e-16,10,1,826,0
0.073047,1,1,827,0
-0.095481,2,1,827,0
-0.018533,3,1,827,0
-0.0013482,4,1,827,0
-0.015599,5,1,827,0
0.041369,6,1,827,0
0.019831,7,1,827,0
0.010842,8,1,827,0
-0.021465,9,1,827,0
-1.2186e-16,10,1,827,0
-0.043001,1,1,828,0
0.029276,2,1,828,0
0.072802,3,1,828,0
0.16388,4,1,828,0
0.069971,5,1,828,0
0.042608,6,1,828,0
0.023286,7,1,828,0
0.048583,8,1,828,0
0.041344,9,1,828,0
2.1751e-16,10,1,828,0
-0.42947,1,1,829,0
-0.35578,2,1,829,0
-0.23704,3,1,829,0
-0.2191,4,1,829,0
-0.20168,5,1,829,0
-0.13092,6,1,829,0
-0.069777,7,1,829,0
-0.037253,8,1,829,0
-0.0044297,9,1,829,0
7.7017e-16,10,1,829,0
0.87129,1,2,701,1
0.56526,2,2,701,1
0.26373,3,2,701,1
0.065571,4,2,701,1
0.024987,5,2,701,1
0.049966,6,2,701,1
-0.038244,7,2,701,1
-0.061942,8,2,701,1
-0.057269,9,2,701,1
-1.402e-16,10,2,701,1
-1.1552,1,2,704,1
-0.93531,2,2,704,1
-0.67933,3,2,704,1
-0.39609,4,2,704,1
-0.27746,5,2,704,1
-0.1622,6,2,704,1
-0.1016,7,2,704,1
-0.078824,8,2,704,1
-0.045867,9,2,704,1
1.7446e-16,10,2,704,1
0.37032,1,2,705,1
0.31836,2,2,705,1
0.3111,3,2,705,1
0.22092,4,2,705,1
0.050436,5,2,705,1
-0.010544,6,2,705,1
-0.059464,7,2,705,1
-0.023453,8,2,705,1
0.010088,9,2,705,1
-6.8408e-17,10,2,705,1
0.46624,1,2,710,1
0.28124,2,2,710,1
-0.12228,3,2,710,1
-0.30327,4,2,710,1
-0.15782,5,2,710,1
-0.11791,6,2,710,1
-0.065256,7,2,710,1
-0.00051542,8,2,710,1
0.0076542,9,2,710,1
-1.0469e-16,10,2,710,1
-0.85493,1,2,711,1
-0.52115,2,2,711,1
-0.42699,3,2,711,1
-0.38793,4,2,711,1
-0.34937,5,2,711,1
-0.28113,6,2,711,1
-0.12249,7,2,711,1
-0.072004,8,2,711,1
0.0014316,9,2,711,1
-1.1258e-17,10,2,711,1
-0.26829,1,2,712,1
-0.17195,2,2,712,1
-0.04604,3,2,712,1
0.049237,4,2,712,1
0.10652,5,2,712,1
0.085844,6,2,712,1
0.082433,7,2,712,1
0.043429,8,2,712,1
0.039226,9,2,712,1
2.6373e-16,10,2,712,1
-1.7121,1,2,713,1
-0.88569,2,2,713,1
-0.67918,3,2,713,1
-0.51339,4,2,713,1
-0.3401,5,2,713,1
-0.24957,6,2,713,1
-0.16631,7,2,713,1
-0.11686,8,2,713,1
-0.059503,9,2,713,1
2.7308e-16,10,2,713,1
-0.43194,1,2,714,1
-0.11329,2,2,714,1
-0.12584,3,2,714,1
-0.10696,4,2,714,1
-0.065669,5,2,714,1
-0.075554,6,2,714,1
-0.069333,7,2,714,1
-0.046271,8,2,714,1
-0.018558,9,2,714,1
-3.0522e-18,10,2,714,1
-0.27481,1,2,715,1
0.11114,2,2,715,1
0.46259,3,2,715,1
0.23658,4,2,715,1
0.16221,5,2,715,1
0.1824,6,2,715,1
0.088097,7,2,715,1
0.056549,8,2,715,1
0.017452,9,2,715,1
3.1177e-17,10,2,715,1
-0.56897,1,2,716,1
-0.23728,2,2,716,1
-0.32688,3,2,716,1
-0.20666,4,2,716,1
-0.14377,5,2,716,1
-0.14602,6,2,716,1
-0.15367,7,2,716,1
-0.13608,8,2,716,1
-0.057909,9,2,716,1
1.5205e-16,10,2,716,1
-0.81499,1,2,717,1
-0.49783,2,2,717,1
-0.35321,3,2,717,1
-0.21119,4,2,717,1
-0.12498,5,2,717,1
-0.090546,6,2,717,1
-0.030107,7,2,717,1
-0.04714,8,2,717,1
-0.019975,9,2,717,1
-2.9344e-16,10,2,717,1
-0.025634,1,2,718,1
-0.028233,2,2,718,1
0.082833,3,2,718,1
0.078528,4,2,718,1
0.11145,5,2,718,1
-0.023652,6,2,718,1
-0.034108,7,2,718,1
-0.052113,8,2,718,1
-0.043591,9,2,718,1
8.4204e-17,10,2,718,1
0.25779,1,2,719,1
-0.31473,2,2,719,1
-0.434,3,2,719,1
-0.30324,4,2,719,1
-0.19415,5,2,719,1
-0.085383,6,2,719,1
-0.060475,7,2,719,1
-0.031964,8,2,719,1
-0.022768,9,2,719,1
3.1406e-16,10,2,719,1
0.5264,1,2,720,1
0.42691,2,2,720,1
0.19003,3,2,720,1
-0.080307,4,2,720,1
0.0054018,5,2,720,1
-0.00058596,6,2,720,1
0.13295,7,2,720,1
0.11911,8,2,720,1
0.05945,9,2,720,1
-1.5641e-16,10,2,720,1
0.2931,1,2,721,1
0.1587,2,2,721,1
0.093357,3,2,721,1
0.20803,4,2,721,1
0.1655,5,2,721,1
0.18594,6,2,721,1
0.17661,7,2,721,1
0.16234,8,2,721,1
0.12108,9,2,721,1
1.6691e-16,10,2,721,1
1.014,1,2,722,1
0.71189,2,2,722,1
0.4499,3,2,722,1
0.30748,4,2,722,1
0.25488,5,2,722,1
0.17729,6,2,722,1
0.1704,7,2,722,1
0.075895,8,2,722,1
0.066087,9,2,722,1
4.3794e-17,10,2,722,1
-0.54866,1,2,723,1
-0.35284,2,2,723,1
-0.64976,3,2,723,1
-0.34064,4,2,723,1
-0.17853,5,2,723,1
-0.070744,6,2,723,1
0.027912,7,2,723,1
0.078185,8,2,723,1
-0.021606,9,2,723,1
-6.8674e-17,10,2,723,1
-1.1333,1,2,724,1
-0.89248,2,2,724,1
-0.71263,3,2,724,1
-0.53536,4,2,724,1
-0.31492,5,2,724,1
-0.2525,6,2,724,1
-0.19757,7,2,724,1
-0.079397,8,2,724,1
-0.0014419,9,2,724,1
-3.5094e-17,10,2,724,1
-0.35017,1,2,725,1
-0.4711,2,2,725,1
-0.41288,3,2,725,1
0.14884,4,2,725,1
0.17413,5,2,725,1
0.0051431,6,2,725,1
-0.083644,7,2,725,1
-0.092702,8,2,725,1
-0.053448,9,2,725,1
-1.0502e-16,10,2,725,1
0.37643,1,2,726,1
0.34287,2,2,726,1
0.3296,3,2,726,1
0.25662,4,2,726,1
0.1418,5,2,726,1
0.048931,6,2,726,1
0.061764,7,2,726,1
0.015489,8,2,726,1
0.019472,9,2,726,1
-4.7043e-17,10,2,726,1
0.74576,1,2,727,1
0.39567,2,2,727,1
0.27554,3,2,727,1
0.2039,4,2,727,1
0.15991,5,2,727,1
0.104,6,2,727,1
0.036805,7,2,727,1
0.0098753,8,2,727,1
0.0071248,9,2,727,1
8.5798e-17,10,2,727,1
-0.69392,1,2,728,1
-0.43864,2,2,728,1
-0.19834,3,2,728,1
-0.24375,4,2,728,1
-0.19315,5,2,728,1
-0.14189,6,2,728,1
-0.11856,7,2,728,1
-0.098518,8,2,728,1
-0.043962,9,2,728,1
-7.5963e-18,10,2,728,1
0.28066,1,2,729,1
0.19563,2,2,729,1
0.27786,3,2,729,1
0.24365,4,2,729,1
-0.0052096,5,2,729,1
0.19679,6,2,729,1
0.26002,7,2,729,1
0.1968,8,2,729,1
0.10186,9,2,729,1
1.4e-16,10,2,729,1
-0.3326,1,2,730,1
-0.27437,2,2,730,1
-0.42819,3,2,730,1
-0.24547,4,2,730,1
-0.21121,5,2,730,1
-0.19417,6,2,730,1
-0.067528,7,2,730,1
-0.057988,8,2,730,1
-0.029845,9,2,730,1
2.2583e-16,10,2,730,1
-0.77421,1,2,731,1
-0.24499,2,2,731,1
-0.37718,3,2,731,1
-0.38178,4,2,731,1
-0.34222,5,2,731,1
-0.33472,6,2,731,1
-0.22917,7,2,731,1
-0.071362,8,2,731,1
-0.0045208,9,2,731,1
-2.3119e-16,10,2,731,1
-0.50147,1,2,802,0
-0.14802,2,2,802,0
0.035705,3,2,802,0
0.10239,4,2,802,0
0.26846,5,2,802,0
0.16609,6,2,802,0
0.15054,7,2,802,0
0.10814,8,2,802,0
0.028143,9,2,802,0
5.4066e-17,10,2,802,0
0.7459,1,2,803,0
0.40633,2,2,803,0
0.15701,3,2,803,0
0.21445,4,2,803,0
0.10705,5,2,803,0
-0.065908,6,2,803,0
-0.16394,7,2,803,0
-0.060688,8,2,803,0
-0.047784,9,2,803,0
5.1735e-17,10,2,803,0
0.35872,1,2,808,0
0.046407,2,2,808,0
-0.19802,3,2,808,0
-0.32799,4,2,808,0
-0.41491,5,2,808,0
-0.346,6,2,808,0
-0.29461,7,2,808,0
-0.19188,8,2,808,0
-0.068607,9,2,808,0
-3.2106e-16,10,2,808,0
0.088504,1,2,809,0
0.24697,2,2,809,0
0.084239,3,2,809,0
-0.062159,4,2,809,0
0.09968,5,2,809,0
-0.042236,6,2,809,0
-0.11692,7,2,809,0
-0.12904,8,2,809,0
-0.034175,9,2,809,0
1.7694e-16,10,2,809,0
-0.45566,1,2,810,0
-0.62271,2,2,810,0
-0.40207,3,2,810,0
-0.15778,4,2,810,0
-0.18272,5,2,810,0
-0.13876,6,2,810,0
-0.032587,7,2,810,0
-0.096635,8,2,810,0
-0.10269,9,2,810,0
-3.8782e-17,10,2,810,0
0.11065,1,2,811,0
0.12396,2,2,811,0
0.20969,3,2,811,0
0.033461,4,2,811,0
-0.069482,5,2,811,0
-0.092945,6,2,811,0
-0.073126,7,2,811,0
-0.029317,8,2,811,0
-0.029207,9,2,811,0
8.8818e-17,10,2,811,0
-0.84713,1,2,812,0
-0.53532,2,2,812,0
-0.28043,3,2,812,0
-0.16293,4,2,812,0
-0.18112,5,2,812,0
-0.14982,6,2,812,0
-0.1433,7,2,812,0
-0.14075,8,2,812,0
-0.071176,9,2,812,0
-1.477e-17,10,2,812,0
0.49728,1,2,813,0
-0.041796,2,2,813,0
-0.41396,3,2,813,0
-0.44073,4,2,813,0
-0.47857,5,2,813,0
-0.29217,6,2,813,0
-0.13823,7,2,813,0
-0.0036793,8,2,813,0
-0.032587,9,2,813,0
-2.0271e-16,10,2,813,0
-0.010584,1,2,814,0
0.49419,2,2,814,0
0.43785,3,2,814,0
0.30361,4,2,814,0
0.12847,5,2,814,0
-0.0080312,6,2,814,0
-0.0010524,7,2,814,0
-0.030233,8,2,814,0
-0.047221,9,2,814,0
3.2158e-17,10,2,814,0
0.5049,1,2,815,0
0.56754,2,2,815,0
0.4527,3,2,815,0
0.40004,4,2,815,0
0.26537,5,2,815,0
0.17863,6,2,815,0
0.14221,7,2,815,0
0.059067,8,2,815,0
0.032403,9,2,815,0
-2.4736e-16,10,2,815,0
-0.14217,1,2,816,0
-0.015426,2,2,816,0
-0.082527,3,2,816,0
-0.26165,4,2,816,0
-0.31518,5,2,816,0
-0.14559,6,2,816,0
-0.18807,7,2,816,0
-0.17247,8,2,816,0
-0.10369,9,2,816,0
1.5457e-16,10,2,816,0
0.011228,1,2,817,0
0.097877,2,2,817,0
0.017294,3,2,817,0
0.13069,4,2,817,0
0.10012,5,2,817,0
0.1133,6,2,817,0
0.046037,7,2,817,0
0.066025,8,2,817,0
0.013219,9,2,817,0
-1.3791e-16,10,2,817,0
0.29499,1,2,818,0
0.49138,2,2,818,0
0.41392,3,2,818,0
0.14329,4,2,818,0
0.14644,5,2,818,0
0.18438,6,2,818,0
0.20612,7,2,818,0
0.12434,8,2,818,0
0.065309,9,2,818,0
1.1933e-16,10,2,818,0
-0.38585,1,2,819,0
-0.14915,2,2,819,0
-0.29158,3,2,819,0
-0.13597,4,2,819,0
-0.078171,5,2,819,0
-0.048875,6,2,819,0
-0.0046226,7,2,819,0
0.042475,8,2,819,0
-0.0098342,9,2,819,0
1.4584e-16,10,2,819,0
0.11155,1,2,820,0
0.3305,2,2,820,0
-0.010211,3,2,820,0
-0.25868,4,2,820,0
-0.1606,5,2,820,0
-0.10289,6,2,820,0
-0.050821,7,2,820,0
-0.072432,8,2,820,0
0.015041,9,2,820,0
7.0119e-18,10,2,820,0
-0.36072,1,2,821,0
-0.35248,2,2,821,0
-0.32384,3,2,821,0
-0.27811,4,2,821,0
-0.18508,5,2,821,0
-0.22054,6,2,821,0
-0.21478,7,2,821,0
-0.14524,8,2,821,0
-0.058321,9,2,821,0
-3.9028e-16,10,2,821,0
-0.96624,1,2,822,0
-0.45706,2,2,822,0
-0.43268,3,2,822,0
-0.58744,4,2,822,0
-0.4646,5,2,822,0
-0.31924,6,2,822,0
-0.20193,7,2,822,0
-0.12019,8,2,822,0
-0.053943,9,2,822,0
1.2698e-16,10,2,822,0
0.29009,1,2,823,0
0.17282,2,2,823,0
0.34101,3,2,823,0
0.33858,4,2,823,0
0.30502,5,2,823,0
0.12183,6,2,823,0
0.018889,7,2,823,0
-0.039792,8,2,823,0
-0.030251,9,2,823,0
1.0755e-16,10,2,823,0
-0.17036,1,2,824,0
-0.20694,2,2,824,0
-0.22657,3,2,824,0
-0.13493,4,2,824,0
-0.056427,5,2,824,0
-0.038207,6,2,824,0
0.02118,7,2,824,0
0.021539,8,2,824,0
0.029267,9,2,824,0
2.4029e-16,10,2,824,0
-0.45091,1,2,825,0
-0.26401,2,2,825,0
0.11379,3,2,825,0
-0.018351,4,2,825,0
-0.091175,5,2,825,0
-0.081773,6,2,825,0
-0.023703,7,2,825,0
-0.072097,8,2,825,0
-0.023704,9,2,825,0
3.6995e-16,10,2,825,0
-0.87724,1,2,826,0
-0.73633,2,2,826,0
-0.54175,3,2,826,0
-0.21716,4,2,826,0
-0.23762,5,2,826,0
-0.27556,6,2,826,0
-0.17645,7,2,826,0
-0.17311,8,2,826,0
-0.10465,9,2,826,0
9.6574e-17,10,2,826,0
0.33599,1,2,827,0
0.44804,2,2,827,0
0.31692,3,2,827,0
0.41095,4,2,827,0
0.41821,5,2,827,0
0.21363,6,2,827,0
0.082768,7,2,827,0
0.038739,8,2,827,0
0.050295,9,2,827,0
2.6167e-16,10,2,827,0
0.49623,1,2,828,0
0.55584,2,2,828,0
0.40277,3,2,828,0
0.18513,4,2,828,0
0.14062,5,2,828,0
0.099398,6,2,828,0
0.055824,7,2,828,0
-0.01138,8,2,828,0
-0.038036,9,2,828,0
-1.3557e-16,10,2,828,0
-0.3379,1,2,829,0
-0.27184,2,2,829,0
-0.17906,3,2,829,0
-0.15693,4,2,829,0
-0.12741,5,2,829,0
-0.11185,6,2,829,0
-0.11259,7,2,829,0
-0.088664,8,2,829,0
-0.0064135,9,2,829,0
1.5528e-16,10,2,829,0
