0.025773,0.037762,0.62507,701,1
0.051105,0.13344,0.64719,704,1
0.013605,0.072502,0.64079,705,1
0,0.089443,0.55072,710,1
0.11065,0.17686,0.68589,711,1
0.0058824,0.071779,0.58803,712,1
0.10093,0.29194,0.60456,713,1
0.0084034,0.013828,0.47428,714,1
0.17095,0.50481,0.82234,715,1
0.25431,0.41789,0.7143,716,1
0.017593,0.088137,0.82213,717,1
0,0.030535,0.59112,718,1
0.083477,0.44481,0.89198,719,1
0.060606,0.57313,0.97923,720,1
0.033263,0.36193,0.78283,721,1
0,0.052141,0.73557,722,1
0.050223,0.16792,0.58824,723,1
0,0.0098116,0.30945,724,1
0,0.045951,0.47442,725,1
0.02043,0.040528,0.63396,726,1
0.011111,0.19722,0.86562,727,1
0.17736,0.2342,0.62656,728,1
0.011297,0.035414,0.7002,729,1
0.031618,0.10384,0.59151,730,1
0.52646,0.58762,0.80842,731,1
1.2123,0.89039,0.98198,802,0
0.0055556,0.048985,0.86387,803,0
0.27073,0.38846,0.71337,808,0
1.0968,1.103,1.0042,809,0
0.4252,0.36056,0.79419,810,0
0,0.35362,0.94778,811,0
0.90705,0.52362,0.73011,812,0
0,0.061069,0.71435,813,0
0.21755,0.40148,0.91641,814,0
0.1099,0.081071,0.73864,815,0
0.033193,0.4345,0.81193,816,0
0.21553,0.2521,0.71976,817,0
0.073437,0.20686,0.91722,818,0
0.29466,0.38291,0.8468,819,0
0.71512,0.87684,0.9654,820,0
0.0072222,0.033739,0.56862,821,0
0.14495,0.2677,0.85229,822,0
0.016071,0.086266,0.80964,823,0
0.9523,1.2528,0.94206,824,0
0.20831,0.42694,0.90057,825,0
0.17363,0.57848,0.76866,826,0
0.070865,0.11228,0.63997,827,0
0.076014,0.11103,0.56246,828,0
0.89823,0.85925,0.92231,829,0
