0.023148,0.037762,0.62507,701,1
0.044717,0.13344,0.64719,704,1
0.011799,0.072502,0.64079,705,1
0,0.089443,0.55072,710,1
0.099239,0.17686,0.68589,711,1
0.0053763,0.071779,0.58803,712,1
0.085851,0.29194,0.60456,713,1
0.0070547,0.013828,0.47428,714,1
0.14375,0.50481,0.82234,715,1
0.23755,0.41789,0.7143,716,1
0.01466,0.088137,0.82213,717,1
0,0.030535,0.59112,718,1
0.074501,0.44481,0.89198,719,1
0.050179,0.57313,0.97923,720,1
0.029762,0.36193,0.78283,721,1
0,0.052141,0.73557,722,1
0.044031,0.16792,0.58824,723,1
0,0.0098116,0.30945,724,1
0,0.045951,0.47442,725,1
0.018627,0.040528,0.63396,726,1
0.0095238,0.19722,0.86562,727,1
0.14569,0.2342,0.62656,728,1
0.0097118,0.035414,0.7002,729,1
0.02774,0.10384,0.59151,730,1
0.47292,0.58762,0.80842,731,1
1.101,0.89039,0.98198,802,0
0.0049505,0.048985,0.86387,803,0
0.24991,0.38846,0.71337,808,0
0.98603,1.103,1.0042,809,0
0.40208,0.36056,0.79419,810,0
0.020619,0.35362,0.94778,811,0
0.87495,0.52362,0.73011,812,0
0,0.061069,0.71435,813,0
0.18524,0.40148,0.91641,814,0
0.094035,0.081071,0.73864,815,0
0.02939,0.4345,0.81193,816,0
0.20978,0.2521,0.71976,817,0
0.066253,0.20686,0.91722,818,0
0.25704,0.38291,0.8468,819,0
0.6007,0.87684,0.9654,820,0
0.00625,0.033739,0.56862,821,0
0.12769,0.2677,0.85229,822,0
0.013255,0.086266,0.80964,823,0
0.87905,1.2528,0.94206,824,0
0.19045,0.42694,0.90057,825,0
0.16535,0.57848,0.76866,826,0
0.061593,0.11228,0.63997,827,0
0.085865,0.11103,0.56246,828,0
0.87781,0.85925,0.92231,829,0
